Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Monastir,18,5,11.8,14.8,1985.4,1990.6,1994.3,1994.3,523.4,503.4,465.9,459.4,64.0,67.0,52.3,49.9,9.0,12.2,24.1,24.3,8.3,624.9,636.9,32715.0,78118.6,93625.5,1817.5,5045.0,6193.2
Tazerka Oil Terminal,16,14,352.9,565.9,1993.9,1997.8,2001.6,2002.9,785.3,1264.6,1330.3,1277.7,82.0,108.5,146.7,141.1,7.5,29.3,24.9,24.2,44.0,3400.4,3465.7,297614.5,699920.5,893070.0,18600.9,62573.2,78503.3
Tabarka,14,13,132.3,178.6,2002.9,2002.9,2003.5,2003.8,621.6,779.4,745.0,744.7,70.5,69.3,73.6,74.2,8.0,13.5,14.9,15.6,26.6,2047.9,2087.3,152872.1,534621.2,640087.7,10919.4,43745.8,54147.1
Mahdia,14,8,9.7,14.0,1990.0,1987.5,1984.4,1984.3,237.4,1117.6,693.8,698.1,31.0,107.1,130.6,119.8,44.5,83.1,32.9,26.9,9.1,686.5,699.6,71044.7,160014.7,184913.7,5074.6,12649.1,15173.2
Soliman,13,13,96.8,137.0,2004.5,2004.5,2006.3,2006.3,768.4,888.5,891.2,915.1,85.0,101.4,135.5,132.8,49.0,66.4,85.5,84.8,20.5,1563.2,1593.2,124942.7,363491.7,504403.7,9611.0,40487.1,53572.9
Tebourba,11,7,13.0,16.7,1987.6,1994.4,1994.6,1994.4,656.3,823.4,708.9,712.0,75.0,88.6,90.8,91.8,9.0,34.6,20.8,20.5,6.8,510.2,520.0,38522.0,105419.4,120045.6,3502.0,10246.0,12305.2
Borj Cedria,11,11,97.5,158.5,2001.3,2001.3,2010.4,2011.0,885.3,833.4,964.1,978.0,98.0,105.9,132.8,134.1,22.0,73.9,114.4,113.1,16.0,1227.3,1250.9,123372.2,338679.7,447983.2,11215.7,41849.3,53324.6
Al Hammamat,8,5,39.5,43.0,2000.4,1999.2,2007.2,2007.0,555.6,738.5,1232.7,1179.0,53.5,60.8,104.5,103.1,15.5,24.1,22.4,21.7,9.4,720.9,734.7,45207.0,165373.5,189191.1,5650.9,22291.7,27197.8
Jarjis,7,7,635.5,632.8,2002.0,2002.0,2013.5,2012.2,1317.2,2035.4,2072.4,1356.7,111.0,210.9,279.5,230.1,28.0,35.4,27.3,26.5,46.8,3617.6,3687.1,292237.6,1077192.8,1255634.8,41748.2,165300.9,193879.8
Ksibet El Mediouni,3,3,21.2,23.9,1995.0,1995.0,2006.2,2006.0,374.1,274.6,363.4,353.5,29.0,25.7,29.0,29.0,12.0,19.7,14.1,14.6,5.6,433.8,442.2,20952.9,57320.7,66414.9,6984.3,21243.0,25153.4
Chebba,3,3,14.4,21.3,2008.3,2008.3,2008.3,2008.3,482.2,928.2,667.0,660.8,45.0,83.0,95.5,94.1,112.0,102.7,109.0,111.2,2.9,221.9,226.2,35555.4,101565.7,147487.0,11851.8,40907.8,57785.4
Tunis,2,2,186.4,201.4,2008.5,2008.5,2010.9,2010.9,943.7,943.7,1503.7,1493.8,64.0,64.0,98.9,98.8,109.5,109.5,29.4,29.7,20.1,1544.6,1574.3,96603.2,280405.1,327465.0,48301.6,173627.1,204432.0
Ariana,2,2,8.2,12.8,1991.5,1991.5,2012.9,2013.0,213.6,213.6,361.9,363.3,39.5,39.5,57.9,58.0,5.0,5.0,6.0,6.0,0.3,24.7,25.2,5985.5,11954.3,14892.4,2992.8,9468.8,11077.0
Mahires,2,2,83.8,136.1,2006.0,2006.0,2001.9,2001.8,2297.2,2297.2,2172.9,2183.1,196.0,196.0,229.2,230.0,10.5,10.5,14.4,14.5,7.4,574.0,585.1,55797.7,154898.5,240742.9,27898.9,131437.0,170351.8
Djerba,1,1,1.7,2.9,1976.0,1976.0,1976.0,1976.0,923.6,923.6,923.6,923.6,93.0,93.0,93.0,93.0,26.0,26.0,26.0,26.0,0.4,28.2,28.8,8955.5,25691.7,36920.9,8955.5,29191.0,41984.0
