Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
The Bight,79,13,12.4,15.9,2009.7,2003.2,2006.7,2006.9,126.2,227.6,214.3,212.4,15.0,22.7,39.5,40.7,9.0,9.6,8.8,8.1,20.9,1570.9,1601.1,40765.2,197692.7,126149.5,516.0,1445.9,1941.2
Green Turtle Cay,57,4,5.0,7.1,1997.7,1993.2,1996.5,1995.0,149.6,340.7,190.0,197.1,38.0,48.8,50.1,50.0,3.0,36.5,21.3,22.4,7.6,570.0,581.0,26873.1,37349.4,53932.6,471.5,1364.9,1851.9
Bock Cay,44,13,9.0,12.6,1996.9,1998.8,1999.5,1998.9,167.8,717.7,425.0,395.5,21.0,83.6,289.4,266.9,14.5,14.6,25.3,26.0,11.0,829.4,845.4,57623.4,135039.7,91554.8,1309.6,3391.6,4497.3
Cockburn Town,41,15,40.3,50.0,2003.1,2001.7,2005.8,2008.0,176.8,243.6,338.3,488.2,20.0,31.2,67.9,82.3,6.0,11.5,59.3,77.3,13.0,986.0,1004.9,36970.8,164144.9,135153.0,901.7,3611.7,4587.9
Stella Maris,40,13,3.9,5.1,1997.2,1998.5,1998.5,1997.8,172.6,186.0,200.9,198.2,20.0,21.7,37.6,40.4,9.5,16.4,11.8,11.1,7.4,552.4,563.0,22980.4,63246.1,47532.7,574.5,1516.2,2040.5
Cape Eleuthera,36,15,321.7,57.2,2000.3,1997.6,2002.2,2000.1,182.2,372.2,190.7,234.4,16.5,31.2,19.6,34.6,8.0,13.8,8.5,7.5,116.4,8920.1,9091.3,80994.5,552619.3,695490.6,2249.8,14520.0,17899.0
San Andros,33,12,8.1,12.3,2002.5,1998.3,2001.5,2001.3,110.7,195.9,123.6,123.2,16.0,38.1,62.4,62.6,8.0,12.3,12.3,12.1,5.6,424.6,432.8,18806.7,102269.0,66329.0,569.9,1604.5,2227.1
South Riding Point,33,20,367.4,505.3,2004.9,2005.6,2008.8,2010.6,141.1,260.6,164.1,259.9,35.0,155.9,188.0,255.4,6.0,29.8,35.9,41.3,64.6,4984.8,5080.5,220640.1,534546.5,673595.2,6686.1,22132.6,28577.6
Congo Town,27,8,4.4,6.8,2003.2,2002.4,2001.1,2000.4,114.9,121.7,79.4,76.7,14.0,16.0,21.5,21.0,12.0,18.0,10.8,10.2,5.9,444.5,453.1,10277.8,54867.0,29096.6,380.7,1023.1,1393.2
Matthew Town,24,11,12.5,7.2,2005.6,2004.5,2000.1,2003.2,264.6,265.0,225.5,250.7,38.0,40.2,31.0,35.7,3.5,4.0,3.2,4.7,7.5,567.2,578.1,18987.0,114957.0,69300.2,791.1,2173.7,2932.2
West End,13,13,283.1,144.0,2002.8,2002.8,2001.0,2006.5,221.5,376.1,641.0,292.6,50.0,77.5,62.4,162.5,17.0,24.8,80.5,40.3,57.8,4478.0,4564.0,219276.8,627059.0,654424.7,16867.4,48748.6,50067.8
