gdp_2018_wb,source_iso_code,source_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
2702929639861.5,356,India,85873320285.558,83322584108.093,85873320285.558,83322584108.093,34092.32065524346,2635847.679535955,1590982584.709724,1553121193.5079842,1350573081.9784243,1305026901.4903212,1590982584.709724,1760562271.912443,2150401426.18037,2262865250.3724194,100.0,100.0,0.0,207441078.40445876,799828344.2019455,957838348.8820982,0.05886,0.05746,0.04997,0.04828,0.05886,0.06514,0.07956,0.08372,0.0,0.00767,0.02959,0.03544
1042271532953.36,360,Indonesia,192406749666.93103,63448052585.649,192406749666.93103,63448052585.649,54454.13926804614,4207801.992394992,2495967580.515871,2441912020.238979,2150563254.0360103,2077100885.490482,2495967580.515871,2772234145.999087,3400668591.735319,3570732471.1223764,100.0,100.0,0.0,330322125.760108,1250105337.6993089,1493631585.6318944,0.23947,0.23429,0.20633,0.19929,0.23947,0.26598,0.32627,0.34259,0.0,0.03169,0.11994,0.14331
327900695065.853,364,Iran (Islamic Republic of),67645781520.296,26280682763.408,67645781520.296,26280682763.408,20443.186322726997,1582622.3068156322,994676064.3804011,999531663.6536595,841403801.5711272,820462920.0763305,994676064.3804011,1128244540.2503314,1331229974.7078562,1403881242.1450827,100.0,100.0,0.0,128712876.59667194,489826173.136729,583418322.0687522,0.30335,0.30483,0.2566,0.25022,0.30335,0.34408,0.40599,0.42814,0.0,0.03925,0.14938,0.17793
227367469034.031,368,Iraq,73293510290.829,27918482413.621,73293510290.829,27918482413.621,70852.19908516204,5415986.261682959,2986004138.071333,2886061661.6859465,2725624981.6227546,2711479895.36078,2986004138.071333,3297400080.5446954,4089294224.574624,4342103902.697742,100.0,100.0,0.0,411338418.8587489,1363669242.9518695,1630624007.3369627,1.31329,1.26934,1.19878,1.19255,1.31329,1.45025,1.79854,1.90973,0.0,0.18091,0.59976,0.71718
385736680797.111,372,Ireland,11019003056.913,28994116022.443,11019003056.913,28994116022.442997,5396.5225186851485,407135.0181912439,87411238.51541135,80481431.1530663,74994757.54986423,73262746.99268457,87411238.51541135,94217242.27062887,119038286.53101087,126226304.36820568,100.0,100.0,0.0,13735811.117562562,44043528.98114663,52963557.37552111,0.02266,0.02086,0.01944,0.01899,0.02266,0.02443,0.03086,0.03272,0.0,0.00356,0.01142,0.01373
376691526553.276,376,Israel,10501212135.408998,13777203182.292,10501212135.408998,13777203182.292,3453.2010888017335,266441.10588813666,152056314.44237256,150472458.50738156,128435304.80971208,125855797.53439543,152056314.44237256,171280925.5425128,204446746.36741272,217471654.82875937,100.0,100.0,0.0,20808467.035131246,76011441.55770063,91615857.29436395,0.04037,0.03995,0.0341,0.03341,0.04037,0.04547,0.05427,0.05773,0.0,0.00552,0.02018,0.02432
2091932426266.94,380,Italy,62818098652.492,138572659634.362,62818098652.492,138572659634.362,21475.367940475488,1654137.805154348,908644005.8134109,855518670.8597754,782940346.5258224,765656602.3524135,908644005.8134109,992088794.8658938,1252560594.1415887,1327453296.1738124,100.0,100.0,0.0,136570124.00611842,469620247.6157663,561796693.8213989,0.04344,0.0409,0.03743,0.0366,0.04344,0.04742,0.05988,0.06346,0.0,0.00653,0.02245,0.02686
58522477744.7313,384,Côte d'Ivoire,2052545375.5160003,1859822903.377,2052545375.5160003,1859822903.377,767.4959572561672,59170.127262050475,32355407.584701207,30852680.047776777,27633192.223816015,26949117.239831723,32355407.584701207,35366211.95822821,44881595.096302345,47663678.77501583,100.0,100.0,0.0,4513531.910451431,17248402.87248633,20714561.535184108,0.05529,0.05272,0.04722,0.04605,0.05529,0.06043,0.07669,0.08145,0.0,0.00771,0.02947,0.0354
15730791525.65,388,Jamaica,774731680.173,426381917.161,774731680.173,426381917.161,441.7123658864068,34142.721383297525,14253224.687027216,13085305.741575386,11464809.691843009,10975941.885773892,14253224.687027216,15706987.296395993,21128318.02580519,22401453.550540663,100.0,100.0,0.0,2621681.5548206065,9663508.333962182,11425511.664766772,0.09061,0.08318,0.07288,0.06977,0.09061,0.09985,0.13431,0.14241,0.0,0.01667,0.06143,0.07263
5040880939324.86,392,Japan,115338883170.995,264731820553.41498,115338883170.995,264731820553.41498,55454.112780227304,4283048.682365811,2584400292.384315,2507629008.3795505,2335138762.978954,2313517063.7424865,2584400292.384315,2861120773.4864635,3590403568.827984,3797630469.757283,100.0,100.0,0.0,353491765.1069131,1255264805.84903,1484113406.0147967,0.05127,0.04975,0.04632,0.0459,0.05127,0.05676,0.07123,0.07534,0.0,0.00701,0.0249,0.02944
179339977517.062,398,Kazakhstan,49901925299.19,24641239247.540997,49901925299.19,24641239247.540997,10797.205465572228,826476.7751898792,462437398.30857825,457716207.58839214,393219712.6840332,379772252.2468376,462437398.30857825,507750499.8311565,605467062.7511635,639057174.1069605,100.0,100.0,0.0,50034292.242764354,212247350.06713027,259284921.86012292,0.25786,0.25522,0.21926,0.21176,0.25786,0.28312,0.33761,0.35634,0.0,0.0279,0.11835,0.14458
43370860704.2254,400,Jordan,2600806465.438,977639125.137,2600806465.438,977639125.137,778.1741893627412,60224.49289488891,32148749.552900825,31662075.546071604,27232374.41034994,26268192.46636404,32148749.552900825,35800648.00242546,43297185.85568843,45477502.185008086,100.0,100.0,0.0,4138572.456353858,16064811.445338491,19209309.718644045,0.07413,0.073,0.06279,0.06057,0.07413,0.08255,0.09983,0.10486,0.0,0.00954,0.03704,0.04429
92202979940.671,404,Kenya,1206017778.392,704745217.974,1206017778.392,704745217.974,256.64759723673,19856.42756018548,9573844.872181918,9105662.014644409,8135397.469156148,7803222.565730817,9573844.872181918,10716771.702479148,13886887.858350236,14590272.445370017,100.0,100.0,0.0,1611109.6878347397,5751490.389194088,6787049.8796392,0.01038,0.00988,0.00882,0.00846,0.01038,0.01162,0.01506,0.01582,0.0,0.00175,0.00624,0.00736
,408,"Korea, Dem. People's Rep. of",114805491.523,44400928.939,114805491.523,44400928.939,14.147309961946515,1067.7034116779826,804222.9875430942,744444.006578905,693757.2166871608,686527.857612209,804222.9875430942,844404.9407454741,1022814.2733697353,1124308.4849188672,100.0,100.0,0.0,99960.93416656903,329057.05668257456,437780.6273066582,,,,,,,,,,,,
1724845615629.26,410,"Korea, Republic of",110116398548.181,160713643341.687,110116398548.181,160713643341.687,45808.95651160961,3537811.8698043725,1910686110.8639338,1854686185.6660047,1671835222.669287,1633457582.9613829,1910686110.8639338,2113169122.6026382,2635876178.618925,2784871521.057233,100.0,100.0,0.0,258482936.9366336,964040955.9496381,1151413938.09585,0.11077,0.10753,0.09693,0.0947,0.11077,0.12251,0.15282,0.16146,0.0,0.01499,0.05589,0.06675
