Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Al Hamriyah Lpg Terminal,415,269,2003.1,3214.1,2005.3,2004.7,2005.7,2005.8,241.3,474.7,397.0,391.5,26.0,141.1,187.5,177.3,45.0,112.6,87.9,86.7,625.5,47886.0,48805.4,2921550.8,6910513.5,8074502.9,7039.9,23278.1,28582.3
Mina Rashid Port,328,172,1058.4,754.8,2005.6,2005.6,2004.4,2005.2,144.5,364.4,324.6,336.2,28.0,225.5,298.4,454.2,46.0,215.1,90.1,158.7,666.5,51009.6,51989.0,2310071.0,6004587.2,6276974.5,7042.9,18620.6,21625.6
Abu Musa,261,136,557.1,936.3,2004.4,2003.2,2004.1,2004.3,155.4,305.2,313.7,314.1,17.0,51.2,109.4,104.9,9.0,22.0,37.2,35.9,118.6,9020.1,9193.3,661181.9,2381561.1,2051246.9,2533.3,7853.3,10095.8
Ajman,236,42,364.5,507.3,1995.0,1996.9,1999.3,1999.8,113.7,701.0,234.3,269.5,17.0,144.4,112.7,125.0,17.5,256.7,96.2,94.3,153.4,11638.3,11861.8,836656.1,1946987.7,2338354.5,3545.2,9678.6,12023.0
Yas Island,236,160,6130.1,9549.9,2008.1,2007.7,2006.7,2006.8,423.4,681.4,558.4,565.2,35.0,173.8,137.4,116.9,22.5,40.5,32.3,33.3,717.4,55283.8,56345.2,4763192.0,12005271.3,13033031.1,20183.0,59905.4,75592.0
Umm Al Qaywayn,224,126,1316.8,2261.2,1999.5,2001.0,2004.5,2004.8,187.0,668.3,633.4,659.0,27.5,168.2,291.0,289.9,14.0,76.0,201.6,211.6,262.7,20059.0,20444.1,2048216.7,3720326.6,4333312.4,9143.8,26859.7,33288.4
Hamriya,181,127,280.4,382.6,2003.8,2004.2,2002.6,2002.1,196.5,499.2,660.1,763.1,75.0,283.2,419.9,435.4,127.0,299.0,175.8,151.2,335.2,25217.7,25701.9,1091046.0,2361226.8,2950704.5,6027.9,17442.9,22751.5
Mina Khalid,155,93,366.3,539.3,2001.7,2000.9,2003.0,2002.6,147.5,302.1,229.8,242.1,32.0,129.3,190.1,205.7,19.0,115.4,194.9,223.4,206.4,15683.8,15984.9,651712.7,1672515.2,1829398.5,4204.6,13153.4,16545.2
Al Jazeera Port,153,111,892.6,1382.9,2000.4,2002.3,2002.3,2001.6,190.1,576.5,507.9,512.0,30.0,263.8,109.0,104.6,23.0,158.4,44.0,46.3,165.7,12638.2,12880.9,1151717.4,2497504.7,3052614.9,7527.6,22561.1,28726.9
Kalba,126,49,313.6,361.9,2001.2,2001.1,2000.8,1999.8,156.2,608.0,320.5,214.8,52.5,183.3,477.5,367.0,35.0,67.7,59.6,56.7,222.9,16844.1,17167.5,626146.4,1464040.5,1677093.1,4969.4,13611.0,18053.0
Dibba,125,64,559.6,787.2,1999.6,1997.3,2003.0,2001.5,331.0,813.6,509.3,445.1,39.0,297.0,188.0,162.1,39.0,146.3,74.8,58.1,324.1,24491.7,24961.9,1074419.0,2280076.7,2871051.3,8595.4,24419.2,31764.5
Arzanah,105,43,163.0,254.2,2009.6,2008.8,2004.1,2002.7,194.2,314.7,484.9,524.6,40.0,89.4,143.8,125.8,20.0,82.6,175.2,108.3,51.4,3873.5,3947.8,1080097.9,2547767.2,3353767.2,10286.6,26732.2,35837.4
Hamriya Free Zone Port,102,53,262.0,220.1,1999.7,2002.2,1993.2,1998.0,149.2,454.7,827.7,565.4,28.0,118.8,529.2,338.0,36.5,96.2,137.4,88.6,106.3,8114.2,8270.0,319548.0,942464.0,898033.5,3132.8,8462.9,10541.7
Dubai,96,44,890.7,194.4,2006.9,2004.5,2009.9,2007.3,109.8,611.5,310.0,324.9,31.0,274.6,108.3,373.9,36.0,222.7,53.8,132.9,360.2,27671.2,28202.5,365305.1,2070949.6,2068167.0,3805.3,17600.3,21922.6
Umm An Nar,49,23,61.3,99.3,2007.8,2005.9,2005.0,2004.3,207.8,656.0,276.0,258.5,68.0,528.2,227.8,169.0,22.0,72.2,50.3,40.1,55.0,4141.4,4220.9,145661.8,363856.9,442562.9,2972.7,8060.3,10652.0
Rak Maritime City,42,36,40.4,55.4,2007.0,2006.7,2005.7,2006.0,205.3,349.7,292.6,299.1,56.5,185.3,63.1,58.4,50.0,292.3,193.5,149.5,31.4,2367.8,2413.2,152325.7,366063.7,472411.3,3626.8,10268.4,13394.4
Ahmed Bin Rashid Port,33,29,306.3,406.0,1996.0,1995.8,1989.1,1991.0,296.4,623.8,1182.2,1000.9,37.0,117.5,343.0,295.0,16.0,126.8,252.7,205.1,80.7,6187.2,6305.9,304453.8,625070.3,802764.1,9225.9,35239.1,45721.4
Rak Khor Port,22,19,297.2,485.8,2001.8,2003.5,2002.9,2003.5,355.8,977.8,1163.4,1190.7,92.0,252.0,275.4,264.2,18.0,133.0,275.1,284.0,55.9,4279.6,4361.8,519768.5,770668.2,937356.7,23625.8,64976.0,82091.3
Ras Al Khaimah,20,20,251.0,405.9,2004.2,2004.2,2006.7,2006.7,670.6,1226.6,644.2,632.9,77.5,691.2,110.5,99.3,8.0,29.4,48.3,50.0,55.2,4217.4,4298.4,283161.3,733633.2,850081.7,14158.1,43521.7,54032.2
Abu Dhabi,19,12,5.7,7.2,1999.8,2001.7,1999.0,1998.8,319.9,942.2,821.4,858.5,539.0,1305.1,1760.3,1640.8,89.0,178.9,263.6,268.2,93.1,6993.1,7127.3,48334.4,210672.9,165071.2,2543.9,6576.6,9107.9
